Url,Name,Address,Phone,Latitude,Longitude,Category,Price,RatingAverage,TotalReviews
https://www.yelp.it/biz/pizzeria-il-pirata-bari,'Pizzeria Il Pirata','Via Fontana Nuova Torre A Mare 19 70126 Bari','080 5432799',?,?,'Cucina italiana',2,3,1
https://www.yelp.it/biz/da-nicola-torre-a-mare,'Da Nicola','Via Principi di Piemonte Torre A Mare 3 70126 Torre a Mare','080 5430043',?,?,'Cucina italiana',2,3,3
https://www.yelp.it/biz/il-covo-del-gusto-perduto-bari,'Il Covo del Gusto Perduto','Traversa 67 Giulio Petroni 63 70124 Bari','080 5422333',?,?,Pizzerie,null,2,1
https://www.yelp.it/biz/hagakure-fusion-bari,'Hagakure - Fusion','Via Amendola 203 70125 Bari','080 5484792',?,?,'Cucina giapponese; Cucina fusion asiatica',null,1,1
https://www.yelp.it/biz/cris-e-bio-bari,'Cris e Bio','Via Giuseppe Papalia 12 70126 Bari','080 5559317',?,?,Pizzerie,null,4,1
https://www.yelp.it/biz/windigo-saloon-bari,'Windigo Saloon','Via Mauro Amoruso 31 70124 Bari','349 5669329',?,?,'Pub; Birreria',4,1,1
https://www.yelp.it/biz/quanto-basta-bari,'Quanto Basta','Via di Torre a mare Monte Grappa 17 70126 Bari',null,?,?,'Pizzerie; Cucina napoletana',null,2,1
https://www.yelp.it/biz/pizzeria-divina-bari,'Pizzeria Divina','Via Orazio Comes 55 70124 Bari','080 5615713',?,?,Pizzerie,3,3,1
https://www.yelp.it/biz/il-fornaccio-bari,'Il Fornaccio','Via Crispi 87 70123 Bari','080 5740493',?,?,Pizzerie,null,4,1
https://www.yelp.it/biz/l-antico-arco-cellamare,'L’antico Arco','Corso Roma 31 70010 Cellamare','080 4656280',?,?,'Pizzerie; Cucina italiana',2,4,1
https://www.yelp.it/biz/pizzeria-da-vito-bari,'Pizzeria DA Vito','Via Filippo Turati 20 70125 Bari','080 5025000',?,?,Pizzerie,null,1,1
https://www.yelp.it/biz/ghiaccio-bollente-bari-santo-spirito,'Ghiaccio Bollente','Lungomare Cristoforo Colombo 20 70050 Bari Santo Spirito','080 5336943',?,?,Bar,1,4,1
https://www.yelp.it/biz/pizzeria-la-piazzetta-bitritto,'Pizzeria La Piazzetta','Piazza Umberto I 10 70020 Bitritto','080 631085',?,?,Pizzerie,2,4,1
https://www.yelp.it/biz/pizza-rama-di-frisone-andrea-modugno,'Pizza Rama Di Frisone Andrea','Via Taormina 14 70026 Modugno','080 5354518',?,?,Pizzerie,null,3,1
https://www.yelp.it/biz/home-burger-palese,'Home Burger','Situato dentro Aeroporto Internazionale Karol Wojtyla','041 4561111',?,?,'Tapas/snack; Cucina britannica; Hamburger',2,3,1
https://www.yelp.it/biz/nouvel-vis-a-vis-modugno,'Nouvel VIS A VIS','Via Roma 102A 70026 Modugno','080 2020639',?,?,'Pizzerie; Cucina italiana',2,5,1
https://www.yelp.it/biz/noha-parco-scizzo-parchitello,Noha,'Strada Provinciale 57 70016 Parco Scizzo-parchitello',null,?,?,'Cucina mediterranea',2,2,1
https://www.yelp.it/biz/pizzeria-petit-roi-bitritto,'Pizzeria Petit Roi','Via Giuseppe Mazzini 25 70020 Bitritto','080 631339',?,?,Pizzerie,null,5,1
https://www.yelp.it/biz/antichi-sapori-torre-a-mare,'Antichi Sapori','Piazza Vittorio Veneto Torre A Mare 5 70126 Torre a Mare','080 5431267',?,?,'Cucina italiana',null,4,2
https://www.yelp.it/biz/biffi-valenzano,Biffi,'Via Alcide De Gasperi 13 70010 Valenzano',null,?,?,'Bar con sport in TV',2,4,1
https://www.yelp.it/biz/las-vegas-torre-a-mare,'Las Vegas','Piazza Vittorio Veneto in Torre a Mare 70126 Torre a Mare',null,?,?,Caffè,2,5,1
'https://www.yelp.it/biz/glamour-caff\%C3\%A8-lamie','Glamour Caffè','Via Andrej Sacharov 49 70010 Lamie',null,?,?,'Caffè; Bar',null,4,1
https://www.yelp.it/biz/lo-sfizio-bitritto,'Lo Sfizio','Via Balenzano 70020 Bitritto','080 634641',?,?,'Cucina italiana',null,4,1
https://www.yelp.it/biz/casablanca-bari,Casablanca,'Via Tenente Nicola Massaro 101-129 70128 Bari',null,?,?,Ristoranti,2,3,1
https://www.yelp.it/biz/bar-italia-noicattaro,'Bar Italia','Piazza Umberto 70016 Noicattaro',null,?,?,Bar,null,4,1
https://www.yelp.it/biz/ristorante-lo-scoglio-da-vito-bari-2,'Ristorante Lo Scoglio DA Vito','Lungomare Massaro 70128 Bari','080 2379238',?,?,'Cucina italiana',3,1,1
